,loss,f10,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/learning_rate,config/neurons_l1,config/weight_1,logdir
22,0.3661094543901649,0.6592143282260207,222.50154995918277,True,False,,,1,008c2_00022,00ef9d6010cd4845b8a0c5ed4f5dd52c,2022-12-01_09-15-00,1669896900,222.50154995918277,2111,arch,192.168.1.110,222.50154995918277,0,1,0.005246877670288,0.0004646060090073766,24,0.7316375598212573,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00022_22_learning_rate=0.0005,neurons_l1=24,weight_1=0.7316_2022-12-01_09-11-18"
23,0.4081904695646183,0.5791919146906485,228.95739269256592,True,False,,,1,008c2_00023,eb4c29aee8db49fea391e701291a1952,2022-12-01_09-16-07,1669896967,228.95739269256592,2144,arch,192.168.1.110,228.95739269256592,0,1,0.004138708114624,0.0016260857390849464,13,0.9635028884421559,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00023_23_learning_rate=0.0016,neurons_l1=13,weight_1=0.9635_2022-12-01_09-12-18"
24,0.3801678583428666,0.6535736050211863,220.7295536994934,True,False,,,1,008c2_00024,00ef9d6010cd4845b8a0c5ed4f5dd52c,2022-12-01_09-18-41,1669897121,220.7295536994934,2111,arch,192.168.1.110,220.7295536994934,0,1,0.005246877670288,0.0006807874866229406,14,0.8385994954201295,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00024_24_learning_rate=0.0007,neurons_l1=14,weight_1=0.8386_2022-12-01_09-15-00"
25,0.436164650643194,0.4586263012655606,229.01461243629456,True,False,,,1,008c2_00025,eb4c29aee8db49fea391e701291a1952,2022-12-01_09-19-56,1669897196,229.01461243629456,2144,arch,192.168.1.110,229.01461243629456,0,1,0.004138708114624,0.00035978744016464624,15,0.9626474743129323,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00025_25_learning_rate=0.0004,neurons_l1=15,weight_1=0.9626_2022-12-01_09-16-07"
26,0.4992143920949987,0.1873139560429333,219.00048851966855,True,False,,,1,008c2_00026,00ef9d6010cd4845b8a0c5ed4f5dd52c,2022-12-01_09-22-20,1669897340,219.00048851966855,2111,arch,192.168.1.110,219.00048851966855,0,1,0.005246877670288,0.00010466710969434789,16,0.9811221080042566,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00026_26_learning_rate=0.0001,neurons_l1=16,weight_1=0.9811_2022-12-01_09-18-41"
27,0.3888954818248749,0.0,227.69669938087463,True,False,,,1,008c2_00027,eb4c29aee8db49fea391e701291a1952,2022-12-01_09-23-44,1669897424,227.69669938087463,2144,arch,192.168.1.110,227.69669938087463,0,1,0.004138708114624,0.003999536164933032,21,0.6358875408638736,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00027_27_learning_rate=0.0040,neurons_l1=21,weight_1=0.6359_2022-12-01_09-19-56"
28,0.3718023495899665,0.3699772287436044,219.28613185882568,True,False,,,1,008c2_00028,00ef9d6010cd4845b8a0c5ed4f5dd52c,2022-12-01_09-25-59,1669897559,219.28613185882568,2111,arch,192.168.1.110,219.28613185882568,0,1,0.005246877670288,0.0009780285348541032,9,0.6439223926060059,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00028_28_learning_rate=0.0010,neurons_l1=9,weight_1=0.6439_2022-12-01_09-22-20"
29,0.4020418390228942,0.5992511189438896,232.48770761489868,True,False,,,1,008c2_00029,eb4c29aee8db49fea391e701291a1952,2022-12-01_09-27-37,1669897657,232.48770761489868,2144,arch,192.168.1.110,232.48770761489868,0,1,0.004138708114624,0.000919026599428584,22,0.9431942386465171,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00029_29_learning_rate=0.0009,neurons_l1=22,weight_1=0.9432_2022-12-01_09-23-44"
30,0.3887354130680497,0.6644824023008085,225.1724636554718,True,False,,,1,008c2_00030,00ef9d6010cd4845b8a0c5ed4f5dd52c,2022-12-01_09-29-45,1669897785,225.1724636554718,2111,arch,192.168.1.110,225.1724636554718,0,1,0.005246877670288,0.0025120590095482147,25,0.912762867827531,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00030_30_learning_rate=0.0025,neurons_l1=25,weight_1=0.9128_2022-12-01_09-26-00"
31,0.4089854929898237,0.0666666666666666,228.14233112335205,True,False,,,1,008c2_00031,eb4c29aee8db49fea391e701291a1952,2022-12-01_09-31-25,1669897885,228.14233112335205,2144,arch,192.168.1.110,228.14233112335205,0,1,0.004138708114624,0.00012203019930041484,17,0.7070642028252351,"/home/italo/ray_results/training_function_2022-12-01_08-26-25/training_function_008c2_00031_31_learning_rate=0.0001,neurons_l1=17,weight_1=0.7071_2022-12-01_09-27-37"
