,loss,f10,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/eta,config/learning_rate,config/max_depth,config/neurons_l1,config/weight_1,logdir
10,0.4149963090548644,0.4615384615384615,232.26813888549805,True,False,,,1,cf1a0_00010,5e05bb66350d4ee796da0188af707933,2022-12-08_16-18-26,1670527106,232.26813888549805,123952,arch,192.168.1.113,232.26813888549805,0,1,0.0052740573883056,0.020612665990381366,0.00022111870413430427,5,16,0.715891895157456,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00010_10_eta=0.0206,learning_rate=0.0002,max_depth=5,neurons_l1=16,weight_1=0.7159_2022-12-08_16-14-34"
11,0.3516616068176321,0.4967741935483871,234.68920254707336,True,False,,,1,cf1a0_00011,f32c9b9a616b41dcabab4e597c522853,2022-12-08_16-18-39,1670527119,234.68920254707336,123988,arch,192.168.1.113,234.68920254707336,0,1,0.0048038959503173,0.011441263578886217,0.005044182675861274,8,14,0.9876091419880584,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00011_11_eta=0.0114,learning_rate=0.0050,max_depth=8,neurons_l1=14,weight_1=0.9876_2022-12-08_16-14-44"
12,0.4526369648205267,0.6299694189602446,233.6490511894226,True,False,,,1,cf1a0_00012,5e05bb66350d4ee796da0188af707933,2022-12-08_16-22-20,1670527340,233.6490511894226,123952,arch,192.168.1.113,233.6490511894226,0,1,0.0052740573883056,0.05626040727293136,0.0002126169853551182,6,11,0.9401376179579705,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00012_12_eta=0.0563,learning_rate=0.0002,max_depth=6,neurons_l1=11,weight_1=0.9401_2022-12-08_16-18-26"
13,0.4063440206888559,0.6703910614525139,236.0543856620789,True,False,,,1,cf1a0_00013,f32c9b9a616b41dcabab4e597c522853,2022-12-08_16-22-35,1670527355,236.0543856620789,123988,arch,192.168.1.113,236.0543856620789,0,1,0.0048038959503173,0.017024815683739505,0.004555187720925903,4,25,0.9610351458747111,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00013_13_eta=0.0170,learning_rate=0.0046,max_depth=4,neurons_l1=25,weight_1=0.9610_2022-12-08_16-18-39"
14,0.3931941599459261,0.0547945205479452,235.82520294189453,True,False,,,1,cf1a0_00014,5e05bb66350d4ee796da0188af707933,2022-12-08_16-26-16,1670527576,235.82520294189453,123952,arch,192.168.1.113,235.82520294189453,0,1,0.0052740573883056,0.13501496213440828,0.00038432146038798465,6,20,0.6504121750507179,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00014_14_eta=0.1350,learning_rate=0.0004,max_depth=6,neurons_l1=20,weight_1=0.6504_2022-12-08_16-22-20"
15,0.3902522104011999,0.6260387811634349,235.502112865448,True,False,,,1,cf1a0_00015,f32c9b9a616b41dcabab4e597c522853,2022-12-08_16-26-30,1670527590,235.502112865448,123988,arch,192.168.1.113,235.502112865448,0,1,0.0048038959503173,0.012314892792643174,0.000836102787491355,9,13,0.8880591092175361,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00015_15_eta=0.0123,learning_rate=0.0008,max_depth=9,neurons_l1=13,weight_1=0.8881_2022-12-08_16-22-35"
16,0.3764943887253065,0.6593406593406593,235.4687101840973,True,False,,,1,cf1a0_00016,5e05bb66350d4ee796da0188af707933,2022-12-08_16-30-11,1670527811,235.4687101840973,123952,arch,192.168.1.113,235.4687101840973,0,1,0.0052740573883056,0.04188463180633638,0.0020218386072391042,5,20,0.8511109919297568,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00016_16_eta=0.0419,learning_rate=0.0020,max_depth=5,neurons_l1=20,weight_1=0.8511_2022-12-08_16-26-16"
17,0.4072041104774217,0.1171171171171171,233.3129048347473,True,False,,,1,cf1a0_00017,f32c9b9a616b41dcabab4e597c522853,2022-12-08_16-30-24,1670527824,233.3129048347473,123988,arch,192.168.1.113,233.3129048347473,0,1,0.0048038959503173,0.020197358827636076,0.00023009624887328217,3,20,0.6974423576369223,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00017_17_eta=0.0202,learning_rate=0.0002,max_depth=3,neurons_l1=20,weight_1=0.6974_2022-12-08_16-26-30"
18,0.3501242584473378,0.6898395721925134,236.3265538215637,True,False,,,1,cf1a0_00018,5e05bb66350d4ee796da0188af707933,2022-12-08_16-34-07,1670528047,236.3265538215637,123952,arch,192.168.1.113,236.3265538215637,0,1,0.0052740573883056,0.02255036143485273,0.007472790170936492,7,23,0.66531344874666,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00018_18_eta=0.0226,learning_rate=0.0075,max_depth=7,neurons_l1=23,weight_1=0.6653_2022-12-08_16-30-11"
19,0.3850031954211158,0.629737609329446,231.1266531944275,True,False,,,1,cf1a0_00019,f32c9b9a616b41dcabab4e597c522853,2022-12-08_16-34-15,1670528055,231.1266531944275,123988,arch,192.168.1.113,231.1266531944275,0,1,0.0048038959503173,0.1156585358065016,0.0003459170924974513,4,9,0.7972305325237299,"/home/italo/ray_results/training_function_2022-12-08_15-54-51/training_function_cf1a0_00019_19_eta=0.1157,learning_rate=0.0003,max_depth=4,neurons_l1=9,weight_1=0.7972_2022-12-08_16-30-24"
