,loss,f10,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/edge_embed_size,config/learning_rate,config/node_embed_size,config/weight,logdir
80,0.4555447650922312,0.1414225941422594,2761.290442943573,True,False,,,1,2276f_00019,2d0823c4dd8c4099bf08848384153a01,2022-12-02_20-35-48,1670024148,2761.290442943573,1922,arch,192.168.1.110,2761.290442943573,0,1,0.0057876110076904,11,0.0003896751685472408,11,0.8330334821003874,"/home/italo/ray_results/nenn_tune/training_function_2276f_00019_19_edge_embed_size=11,learning_rate=0.0004,node_embed_size=11,weight=0.8330_2022-12-02_19-49-46"
81,0.4086433461389027,0.5265824255218383,2737.0008041858678,True,False,,,1,2276f_00018,a774e45fcfcd484d925f9a4eab656e96,2022-12-02_20-33-21,1670024001,2737.0008041858678,1959,arch,192.168.1.110,2737.0008041858678,0,1,0.0041415691375732,12,0.00013469615999846222,11,0.854966247787871,"/home/italo/ray_results/nenn_tune/training_function_2276f_00018_18_edge_embed_size=12,learning_rate=0.0001,node_embed_size=11,weight=0.8550_2022-12-02_19-47-44"
82,0.4981927005020348,0.2614398768019849,2620.8118324279785,True,False,,,1,2276f_00017,2d0823c4dd8c4099bf08848384153a01,2022-12-02_19-49-46,1670021386,2620.8118324279785,1922,arch,192.168.1.110,2620.8118324279785,0,1,0.0057876110076904,14,0.00010913309919143648,8,0.8706542005873918,"/home/italo/ray_results/nenn_tune/training_function_2276f_00017_17_edge_embed_size=14,learning_rate=0.0001,node_embed_size=8,weight=0.8707_2022-12-02_13-35-54"
83,0.4468102570321108,0.4911455676219208,2385.231695175171,True,False,,,1,2276f_00016,a774e45fcfcd484d925f9a4eab656e96,2022-12-02_19-47-44,1670021264,2385.231695175171,1959,arch,192.168.1.110,2385.231695175171,0,1,0.0041415691375732,14,9.862238326892225e-05,7,0.8941193304736766,"/home/italo/ray_results/nenn_tune/training_function_2276f_00016_16_edge_embed_size=14,learning_rate=0.0001,node_embed_size=7,weight=0.8941_2022-12-02_13-35-55"
84,0.4086762428283691,0.5107674227227035,2663.7264070510864,True,False,,,1,2276f_00015,a774e45fcfcd484d925f9a4eab656e96,2022-12-02_19-07-58,1670018878,2663.7264070510864,1959,arch,192.168.1.110,2663.7264070510864,0,1,0.0041415691375732,13,0.00013706433379742256,9,0.874663140808923,"/home/italo/ray_results/nenn_tune/training_function_2276f_00015_15_edge_embed_size=13,learning_rate=0.0001,node_embed_size=9,weight=0.8747_2022-12-02_13-35-53"
85,0.4959319875852481,0.0,2593.591076850891,True,False,,,1,2276f_00002,2d0823c4dd8c4099bf08848384153a01,2022-12-02_19-06-06,1670018766,2593.591076850891,1922,arch,192.168.1.110,2593.591076850891,0,1,0.0057876110076904,14,2.3096520452494975e-05,8,0.8632737730600937,"/home/italo/ray_results/nenn_tune/training_function_2276f_00002_2_edge_embed_size=14,learning_rate=0.0000,node_embed_size=8,weight=0.8633_2022-12-02_13-35-52"
86,0.3713528563041944,0.6613802517642785,2753.928930044174,True,False,,,1,2276f_00000,a774e45fcfcd484d925f9a4eab656e96,2022-12-02_18-23-35,1670016215,2753.928930044174,1959,arch,192.168.1.110,2753.928930044174,0,1,0.0041415691375732,12,0.00013469615999846222,11,0.854966247787871,"/home/italo/ray_results/nenn_tune/training_function_2276f_00000_0_edge_embed_size=12,learning_rate=0.0001,node_embed_size=11,weight=0.8550_2022-12-02_12-37-01"
87,0.4766767013717342,0.0,2665.084746837616,True,False,,,1,2276f_00009,2d0823c4dd8c4099bf08848384153a01,2022-12-02_18-22-52,1670016172,2665.084746837616,1922,arch,192.168.1.110,2665.084746837616,0,1,0.0057876110076904,11,2.5865750919670107e-05,11,0.8386892651118559,"/home/italo/ray_results/nenn_tune/training_function_2276f_00009_9_edge_embed_size=11,learning_rate=0.0000,node_embed_size=11,weight=0.8387_2022-12-02_13-35-51"
88,0.440064225889541,0.2351972155930599,2543.6139380931854,True,False,,,1,2276f_00010,2d0823c4dd8c4099bf08848384153a01,2022-12-02_17-38-27,1670013507,2543.6139380931854,1922,arch,192.168.1.110,2543.6139380931854,0,1,0.0057876110076904,13,3.967302416330909e-05,8,0.8162298598502314,"/home/italo/ray_results/nenn_tune/training_function_2276f_00010_10_edge_embed_size=13,learning_rate=0.0000,node_embed_size=8,weight=0.8162_2022-12-02_13-35-49"
89,0.4014222000096296,0.6145782817184581,2231.116974592209,True,False,,,1,2276f_00004,a774e45fcfcd484d925f9a4eab656e96,2022-12-02_17-37-41,1670013461,2231.116974592209,1959,arch,192.168.1.110,2231.116974592209,0,1,0.0041415691375732,11,8.083237888247712e-05,6,0.8258498086437399,"/home/italo/ray_results/nenn_tune/training_function_2276f_00004_4_edge_embed_size=11,learning_rate=0.0001,node_embed_size=6,weight=0.8258_2022-12-02_13-35-50"
90,0.3788066282465651,0.5584316478892777,2114.933571100235,True,False,,,1,2276f_00007,a774e45fcfcd484d925f9a4eab656e96,2022-12-02_17-00-30,1670011230,2114.933571100235,1959,arch,192.168.1.110,2114.933571100235,0,1,0.0041415691375732,8,0.0003625664262709,5,0.8106945684309983,"/home/italo/ray_results/nenn_tune/training_function_2276f_00007_7_edge_embed_size=8,learning_rate=0.0004,node_embed_size=5,weight=0.8107_2022-12-02_13-35-48"
91,0.4756018277761099,0.0154986396472464,2708.9135131835938,True,False,,,1,2276f_00012,2d0823c4dd8c4099bf08848384153a01,2022-12-02_16-56-03,1670010963,2708.9135131835938,1922,arch,192.168.1.110,2708.9135131835938,0,1,0.0057876110076904,14,2.798218541682273e-05,11,0.8436747263026799,"/home/italo/ray_results/nenn_tune/training_function_2276f_00012_12_edge_embed_size=14,learning_rate=0.0000,node_embed_size=11,weight=0.8437_2022-12-02_13-35-47"
92,0.4049256533384322,0.5280321522358158,2220.730829238892,True,False,,,1,2276f_00005,a774e45fcfcd484d925f9a4eab656e96,2022-12-02_16-25-15,1670009115,2220.730829238892,1959,arch,192.168.1.110,2220.730829238892,0,1,0.0041415691375732,9,0.0002546614958755425,6,0.8969632405826793,"/home/italo/ray_results/nenn_tune/training_function_2276f_00005_5_edge_embed_size=9,learning_rate=0.0003,node_embed_size=6,weight=0.8970_2022-12-02_13-35-46"
93,0.479998009672036,0.0,2381.795753955841,True,False,,,1,2276f_00014,2d0823c4dd8c4099bf08848384153a01,2022-12-02_16-10-54,1670008254,2381.795753955841,1922,arch,192.168.1.110,2381.795753955841,0,1,0.0057876110076904,6,1.9874627241257604e-05,11,0.8366342401675021,"/home/italo/ray_results/nenn_tune/training_function_2276f_00014_14_edge_embed_size=6,learning_rate=0.0000,node_embed_size=11,weight=0.8366_2022-12-02_13-35-45"
94,0.4360983515107953,0.342504136800731,2617.0356357097626,True,False,,,1,2276f_00008,a774e45fcfcd484d925f9a4eab656e96,2022-12-02_15-48-14,1670006894,2617.0356357097626,1959,arch,192.168.1.110,2617.0356357097626,0,1,0.0041415691375732,12,5.238253955063672e-05,10,0.8201743226264966,"/home/italo/ray_results/nenn_tune/training_function_2276f_00008_8_edge_embed_size=12,learning_rate=0.0001,node_embed_size=10,weight=0.8202_2022-12-02_13-35-44"
95,0.4184929697094738,0.2754609787700587,2368.480542421341,True,False,,,1,2276f_00006,2d0823c4dd8c4099bf08848384153a01,2022-12-02_15-31-12,1670005872,2368.480542421341,1922,arch,192.168.1.110,2368.480542421341,0,1,0.0057876110076904,13,0.0005567754230742258,6,0.8096530915660614,"/home/italo/ray_results/nenn_tune/training_function_2276f_00006_6_edge_embed_size=13,learning_rate=0.0006,node_embed_size=6,weight=0.8097_2022-12-02_13-35-43"
96,0.3780733152821257,0.564698935530336,2827.4714074134827,True,False,,,1,2276f_00001,a774e45fcfcd484d925f9a4eab656e96,2022-12-02_15-04-37,1670004277,2827.4714074134827,1959,arch,192.168.1.110,2827.4714074134827,0,1,0.0041415691375732,11,0.0003896751685472408,11,0.8330334821003874,"/home/italo/ray_results/nenn_tune/training_function_2276f_00001_1_edge_embed_size=11,learning_rate=0.0004,node_embed_size=11,weight=0.8330_2022-12-02_12-37-08"
97,0.4171513261021794,0.5548374796019815,2504.9985880851746,True,False,,,1,2276f_00013,2d0823c4dd8c4099bf08848384153a01,2022-12-02_14-51-44,1670003504,2504.9985880851746,1922,arch,192.168.1.110,2504.9985880851746,0,1,0.0057876110076904,9,8.157999600317173e-05,9,0.8953742226944867,"/home/italo/ray_results/nenn_tune/training_function_2276f_00013_13_edge_embed_size=9,learning_rate=0.0001,node_embed_size=9,weight=0.8954_2022-12-02_13-35-41"
98,0.4525912067374668,0.2794178927443899,2482.6249520778656,True,False,,,1,2276f_00003,a774e45fcfcd484d925f9a4eab656e96,2022-12-02_14-17-29,1670001449,2482.6249520778656,1959,arch,192.168.1.110,2482.6249520778656,0,1,0.0041415691375732,7,6.705112114843142e-05,10,0.8498561170053319,"/home/italo/ray_results/nenn_tune/training_function_2276f_00003_3_edge_embed_size=7,learning_rate=0.0001,node_embed_size=10,weight=0.8499_2022-12-02_13-35-40"
99,0.3853717083061063,0.6026294542859849,2037.6527786254885,True,False,,,1,2276f_00011,2d0823c4dd8c4099bf08848384153a01,2022-12-02_14-09-59,1670000999,2037.6527786254885,1922,arch,192.168.1.110,2037.6527786254885,0,1,0.0057876110076904,4,0.00020738278128401506,6,0.8889520063946146,"/home/italo/ray_results/nenn_tune/training_function_2276f_00011_11_edge_embed_size=4,learning_rate=0.0002,node_embed_size=6,weight=0.8890_2022-12-02_13-35-39"
